Processing Log
"Record 483 is found. | Mongarlowe, AU: city id = 2157224"
"Record 484 is found. | Karyadharma, ID: city id = 7529246"
"Record 485 is found. | Partido de General La Madrid, AR: city id = 3855102"
"Record 486 is found. | Kairatu, ID: city id = 1642125"
"Record 487 is found. | Meekatharra, AU: city id = 2066591"
"Record 488 is found. | Campo Ramón, AR: city id = 3435765"
"Record 489 is found. | Tegalgunung, ID: city id = 8071145"
"Record 490 is found. | Swains Island, AS: city id = 5881199"
"Record 491 is found. | Glenbrook, AU: city id = 2165403"
"Record 492 is found. | Grytviken, GS: city id = 3426466"
"Record 493 is found. | Pasirbatang, ID: city id = 8046285"
"Record 494 is found. | Matipó, BR: city id = 3457454"
"Record 495 is found. | Empire Vale, AU: city id = 2167390"
"Record 496 is found. | Arata, AR: city id = 3865580"
"Record 497 is found. | Delo, ID: city id = 7556572"
"Record 498 is found. | Gendiwu, ID: city id = 8074420"
"Record 499 is found. | Lidster, AU: city id = 2160254"
"Record 500 is found. | Pucung, ID: city id = 7579581"
"Record 501 is found. | Charras, AR: city id = 3861666"
"Record 502 is found. | Rancah, ID: city id = 1630128"
"Record 503 is found. | Evandale, AU: city id = 2167056"
"Record 504 is found. | Mangaratiba, BR: city id = 3457991"
"Record 505 is found. | Kidulsawah, ID: city id = 7406483"
"Record 506 is found. | Banjarsari, ID: city id = 8078541"
"Record 507 is found. | Gunungangka, ID: city id = 8024029"
"Record 508 is found. | Rutojawa, ID: city id = 7389785"
"Record 509 is found. | Rowo, ID: city id = 8056401"
"Record 510 is found. | Towrang, AU: city id = 2146137"
"Record 511 is found. | Panyirapan, ID: city id = 7781566"
"Record 512 is found. | Nicholls Rivulet, AU: city id = 2155356"
"Record 513 is found. | Rwamagana, RW: city id = 201463"
"Record 514 is found. | Cisungsang, ID: city id = 7764308"
"Record 515 is found. | Rodeo del Medio, AR: city id = 3838684"
"Record 516 is found. | Laau, ID: city id = 7389704"
"Record 517 is found. | Rosário do Catete, BR: city id = 3450874"
"Record 518 is found. | Da Nova, ZA: city id = 1011880"
"Record 519 is found. | Gubukjero Timuk, ID: city id = 7377150"
"Record 520 is found. | Rayton, ZA: city id = 963049"
"Record 521 is found. | Boomahnoomoonah, AU: city id = 2174800"
"Record 522 is found. | Yarram, AU: city id = 2142494"
"Record 523 is found. | Caucayá, CO: city id = 3671437"
"Record 524 is found. | Botelhos, BR: city id = 3469140"
"Record 525 is found. | Paulo Lopes, BR: city id = 3454669"
"Record 526 is found. | Wingecarribee, AU: city id = 7839789"
"Record 527 is found. | Jimboomba, AU: city id = 2162276"
"Record 528 is found. | Mount Seymour, AU: city id = 2156520"
"Record 529 is found. | Rivière du Rempart, MU: city id = 934091"
"Record 530 is found. | Carletonville, ZA: city id = 1014073"
"Record 531 is found. | Cimanggu, ID: city id = 7846394"
"Record 532 is found. | Broto, ID: city id = 8183572"
"Record 533 is found. | Kepel, ID: city id = 8053825"
"Record 534 is found. | Barmah, AU: city id = 2176833"
"Record 535 is found. | Eusebia, AR: city id = 3855712"
"Record 536 is found. | Los Loros, CL: city id = 3881895"
"Record 537 is found. | Saint-Louis, RE: city id = 6690298"
"Record 538 is found. | Kawalimukti, ID: city id = 8046765"
"Record 539 is found. | Sukahening, ID: city id = 8025966"
"Record 540 is found. | Tomingley, AU: city id = 2146426"
"Record 541 is found. | Monash, AU: city id = 2157247"
"Record 542 is found. | Castilho, BR: city id = 3466708"
"Record 543 is found. | Tangguwisia, ID: city id = 7084547"
"Record 544 is found. | Ulverstone, AU: city id = 2145532"
"Record 545 is found. | Crescent Head, AU: city id = 2170013"
"Record 546 is found. | Engenheiro Paulo de Frontin, BR: city id = 3464194"
"Record 547 is found. | Karangsari, ID: city id = 7350551"
"Record 548 is found. | Batutumpang, ID: city id = 7852335"
"Record 549 is found. | Imaruí, BR: city id = 3461399"
"Record 550 is found. | Campania, AU: city id = 2172621"
"Record 551 is found. | Los Juríes, AR: city id = 3846080"
"Record 552 is found. | Moorine Rock, AU: city id = 2065806"
"Record 553 is found. | Wahring, AU: city id = 2145093"
"Record 554 is found. | Pulqui, BO: city id = 3907106"
"Record 555 is found. | Hacienda San Carlos, EC: city id = 3656293"
"Record 556 is found. | Bom Jesus da Lapa, BR: city id = 3469437"
"Record 557 is found. | Glen Innes Severn, AU: city id = 7839363"
"Record 558 is found. | Orleans, BR: city id = 3455784"
"Record 559 is found. | Mundaring, AU: city id = 7839615"
"Record 560 is found. | Maitland, AU: city id = 2067214"
"Record 561 is found. | Nantawarra, AU: city id = 2064995"
"Record 562 is found. | Mananara, MG: city id = 1061412"
"Record 563 is found. | Tunduma, TZ: city id = 149402"
"Record 564 is found. | Departamento de San José, UY: city id = 3440645"
"Record 565 is found. | Moijabana, BW: city id = 933329"
"Record 566 is found. | Malata, ID: city id = 7567833"
"Record 567 is found. | Hagley, AU: city id = 2164102"
"Record 568 is found. | Greater Dandenong, AU: city id = 7839548"
"Record 569 is found. | Las Junturas, AR: city id = 3848242"
"Record 570 is found. | Cankuzo, BI: city id = 427701"
"Record 571 is found. | Tabbimoble, AU: city id = 2147688"
"Record 572 is found. | Yanacocha, EC: city id = 3650095"
"Record 573 is found. | Hennenman, ZA: city id = 996918"
"Record 574 is found. | Karratha, AU: city id = 6620339"
"Record 575 is found. | Maniis, ID: city id = 1636340"
"Record 576 is found. | Amaralina, BR: city id = 3472378"
"Record 577 is found. | Mineiros do Tietê, BR: city id = 3457145"
"Record 578 is found. | Pasirjaya, ID: city id = 8046035"
"Record 579 is found. | Catende, BR: city id = 3402528"
"Record 580 is found. | Kadiwono, ID: city id = 8070952"
"Record 581 is found. | Yorketown, AU: city id = 2057273"
"Record 582 is found. | Pomerode, BR: city id = 3453245"
"Record 583 is found. | Tarro, AU: city id = 2147312"
"Record 584 is found. | La Para, AR: city id = 3849557"
"Record 585 is found. | Arceburgo, BR: city id = 3471685"
"Record 586 is found. | Baluburlimbangan, ID: city id = 1648564"
"Record 587 is found. | Sukamulya, ID: city id = 7763507"
"Record 588 is found. | Chambishi, ZM: city id = 920820"
"Record 589 is found. | Valle Apúa, PY: city id = 3436751"
"Record 590 is found. | Ahero, KE: city id = 201229"
"Record 591 is found. | Leumeah, AU: city id = 2160299"
"Record 592 is found. | Talok, ID: city id = 8075245"
"Record 593 is found. | Liabeke, ID: city id = 7380130"
"Record 594 is found. | Burrapine, AU: city id = 2173065"
"Record 595 is found. | Sylvaterre, AU: city id = 2147700"
"Record 596 is found. | Cotiporã, BR: city id = 3465276"
"Record 597 is found. | Freguesia do O, BR: city id = 3456225"
"Record 598 is found. | Zapala, AR: city id = 3832132"
"Record 599 is found. | Lengkongsari, ID: city id = 8017208"
"Record 600 is found. | Aranos, NA: city id = 3358666"
"Record 601 is found. | Réunion, RE: city id = 6690283"
"Record 602 is found. | Howlong, AU: city id = 2162994"
"Record 603 is found. | Tamworth, AU: city id = 2147497"
"Record 604 is found. | São Paulo, BR: city id = 3448439"
"Record 605 is found. | Margalaksana, ID: city id = 8024177"
"Record 606 is found. | Kroya, ID: city id = 1639337"
"Record 607 is found. | Callington, AU: city id = 2075133"
"Record 608 is found. | Icapuí, BR: city id = 3398384"
"Record 609 is found. | Salto de Pirapora, BR: city id = 3450563"
"Record 610 is found. | Kasiguncu, ID: city id = 1641017"
"Record 611 is found. | Nampula, MZ: city id = 1033356"
"Record 612 is found. | Klapagading, ID: city id = 6385680"
"Record 613 is found. | Wewoloe, ID: city id = 7611486"
"Record 614 is found. | Santa Clara, AR: city id = 3836407"
"Record 615 is found. | Northcote Point, NZ: city id = 2207730"
"Record 616 is found. | Tapiraí, BR: city id = 3446870"
"Record 617 is found. | Maria, ID: city id = 1636106"
"Record 618 is found. | Zorritos, PE: city id = 3690608"
"Record 619 is found. | Millgrove, AU: city id = 2157654"
"Record 620 is found. | Machachi, EC: city id = 3654536"
"Record 621 is found. | Edgeroi, AU: city id = 2167767"
"Record 622 is found. | Luwuk, ID: city id = 1637001"
"Record 623 is found. | Caveira, BR: city id = 3402390"
"Record 624 is found. | Harvey, AU: city id = 7839514"
"Record 625 is found. | Moka, MU: city id = 934277"
"Record 626 is found. | Sutherland Shire, AU: city id = 7839774"
"Record 627 is found. | Matai, TZ: city id = 154638"
"Record 628 is found. | Krajankaras, ID: city id = 8073197"
"Record 629 is found. | Rowville, AU: city id = 2150894"
"Record 630 is found. | Mesa, ZA: city id = 976897"
"Record 631 is found. | Pôrto de Pedras, BR: city id = 3452830"
"Record 632 is found. | Halcombe, NZ: city id = 2190358"
"Record 633 is found. | Envira, BR: city id = 3664301"
"Record 634 is found. | Chindini, KM: city id = 921942"
"Record 635 is found. | Wandandian, AU: city id = 2144810"
"Record 636 is found. | Miepoll, AU: city id = 2157716"
"Record 637 is found. | Pimenteiras, BR: city id = 3392095"
"Record 638 is found. | Toolamba, AU: city id = 2146352"
"Record 639 is found. | Duri, AU: city id = 2168026"
"Record 640 is found. | Lebak, ID: city id = 7761456"
"Record 641 is found. | Bandar Lampung, ID: city id = 1624917"
"Record 642 is found. | Ivoti, BR: city id = 3460484"
"Record 643 is found. | Craven, AU: city id = 2170066"
"Record 644 is found. | Tingi, TZ: city id = 877384"
"Record 645 is found. | North Wonthaggi, AU: city id = 2154826"
"Record 646 is found. | Batalha, BR: city id = 3406001"
"Record 647 is found. | Hantara, ID: city id = 8054229"
"Record 648 is found. | Pueblo Buena Parada, AR: city id = 3840224"
"Record 649 is found. | Atyrá, PY: city id = 3439386"
"Record 650 is found. | Paso de los Libres, AR: city id = 3430104"
"Record 651 is found. | Krajan Wetan, ID: city id = 7037500"
"Record 652 is found. | Campaka, ID: city id = 1647387"
"Record 653 is found. | Guareí, BR: city id = 3461830"
"Record 654 is found. | Salto, BR: city id = 3450594"
"Record 655 is found. | Nugent, AU: city id = 2154769"
"Record 656 is found. | Espartillar, AR: city id = 3856036"
"Record 657 is found. | Luganville, VU: city id = 2136150"
"Record 658 is found. | Pirajuba, BR: city id = 3453607"
"Record 659 is found. | Sedan, AU: city id = 2061751"
"Record 660 is found. | Ciruji Dua, ID: city id = 7765882"
"Record 661 is found. | Jambubol, ID: city id = 7764766"
"Record 662 is found. | Isaac, AU: city id = 7839587"
"Record 663 is found. | Keroak, ID: city id = 7377168"
"Record 664 is found. | Wedi, ID: city id = 1621678"
"Record 665 is found. | Pichidegua, CL: city id = 3876272"
"Record 666 is found. | Playa Ancha, CL: city id = 3875654"
"Record 667 is found. | East Ballina, AU: city id = 2167943"
"Record 668 is found. | Bentley, AU: city id = 2076752"
"Record 669 is found. | Vermont, AU: city id = 2145267"
"Record 670 is found. | Springbrook, AU: city id = 2148764"
"Record 671 is found. | Druju, ID: city id = 8060330"
"Record 672 is found. | Krajan Karangwage, ID: city id = 8058265"
"Record 673 is found. | Las Toscas, UY: city id = 3442050"
"Record 674 is found. | Kertasari, ID: city id = 8078008"
"Record 675 is found. | Jawagae, ID: city id = 7570046"
"Record 676 is found. | Palang Utara, ID: city id = 1633122"
"Record 677 is found. | Castro Barros, AR: city id = 3862293"
"Record 678 is found. | Termas de Río Hondo, AR: city id = 3834502"
"Record 679 is found. | Huayucachi, PE: city id = 3938819"
"Record 680 is found. | Moina, AU: city id = 2157315"
"Record 681 is found. | Matinha, BR: city id = 3395122"
"Record 682 is found. | Sardinia Bay, ZA: city id = 957517"
"Record 683 is found. | Chimoré, BO: city id = 3920736"
"Record 684 is found. | Riacho de Santana, BR: city id = 3451448"
"Record 685 is found. | Kambu, ID: city id = 1641747"
"Record 686 is found. | Maguan, ID: city id = 1636873"
"Record 687 is found. | Serrana, BR: city id = 3447720"
"Record 688 is found. | Clifton, ZA: city id = 3369090"
"Record 689 is found. | Putre, CL: city id = 3874552"
"Record 690 is found. | Golden Point, AU: city id = 8015184"
"Record 691 is found. | Kulin, AU: city id = 7839596"
"Record 692 is found. | Sirnagalih, ID: city id = 7781683"
"Record 693 is found. | Departamento del Amambay, PY: city id = 3439433"
"Record 694 is found. | Pocpo, BO: city id = 6621239"
"Record 695 is found. | Matamula, PE: city id = 3935206"
"Record 696 is found. | Blakiston, AU: city id = 2076371"
"Record 697 is found. | Toormina, AU: city id = 7302640"
"Record 698 is found. | Boncis, ID: city id = 8174563"
"Record 699 is found. | Yelgun, AU: city id = 2142377"
"Record 700 is found. | Davidson, AU: city id = 2169314"
"Record 701 is found. | Pamarayan, ID: city id = 7780957"
"Record 702 is found. | Guaraciaba, BR: city id = 3461923"
"Record 703 is found. | Tolmie, AU: city id = 2146468"
"Record 704 is found. | Warialda, AU: city id = 2144662"
"Record 705 is found. | Capiatá, PY: city id = 3439214"
"Record 706 is found. | Tafea Province, VU: city id = 2134739"
"Record 707 is found. | Jaten, ID: city id = 1642754"
"Record 708 is found. | Lela, ID: city id = 7039297"
"Record 709 is found. | Calingcing Satu, ID: city id = 1647404"
"Record 710 is found. | Arcos, BR: city id = 3471683"
"Record 711 is found. | Nerriga, AU: city id = 2155532"
"Record 712 is found. | Lyal, AU: city id = 2159346"
"Record 713 is found. | Cerro de Pasco, PE: city id = 3944797"
"Record 714 is found. | Childers, AU: city id = 2171625"
"Record 715 is found. | Leuwidahu, ID: city id = 8023820"
"Record 716 is found. | Ravensbourne, AU: city id = 2152055"
"Record 717 is found. | Deer Park, AU: city id = 2169145"
"Record 718 is found. | Lokwabe, BW: city id = 933510"
"Record 719 is found. | Sakerta Barat, ID: city id = 8054129"
"Record 720 is found. | Sukacai, ID: city id = 7780024"
"Record 721 is found. | Ruhuwiko, TZ: city id = 877426"
"Record 722 is found. | Pongpongan, ID: city id = 8077648"
"Record 723 is found. | Highlands, ZA: city id = 996571"
"Record 724 is found. | Miceti, MZ: city id = 1037807"
"Record 725 is found. | Cisalak, ID: city id = 1646133"
"Record 726 is found. | Mtwara, TZ: city id = 877744"
"Record 727 is found. | Remedios de Escalada, AR: city id = 3429582"
"Record 728 is found. | Las Monteros, PE: city id = 3695539"
"Record 729 is found. | Bojong, ID: city id = 1648446"
"Record 730 is found. | Luziânia, BR: city id = 3458329"
"Record 731 is found. | Azogues, EC: city id = 3660434"
"Record 732 is found. | Moquegua, PE: city id = 3934608"
"Record 733 is found. | Cimanggu, ID: city id = 8021475"
"Record 734 is found. | Coonawarra, AU: city id = 2170528"
"Record 735 is found. | Videla, AR: city id = 3832903"
"Record 736 is found. | Goianésia, BR: city id = 3462378"
"Record 737 is found. | Rhodes, AU: city id = 2151682"
"Record 738 is found. | Kakanui, NZ: city id = 2189146"
"Record 739 is found. | Hepburn Springs, AU: city id = 2163570"
"Record 740 is found. | Chiba, BR: city id = 3466240"
"Record 741 is found. | Woodenbong, AU: city id = 2143106"
"Record 742 is found. | Pakisaji, ID: city id = 1633182"
"Record 743 is found. | Umburatiba, BR: city id = 3445792"
"Record 744 is found. | Sítio do Martins, BR: city id = 3447510"
"Record 745 is found. | Wangun, ID: city id = 7888859"
"Record 746 is found. | Porto Calvo, BR: city id = 3391397"
"Record 747 is found. | Salem, ID: city id = 1629104"
"Record 748 is found. | Bali, ID: city id = 1650535"
"Record 749 is found. | Mponela, MW: city id = 926087"
"Record 750 is found. | Mount George, AU: city id = 2156640"
"Record 751 is found. | Sumurwaru, ID: city id = 7764862"
"Record 752 is found. | Gomersal, AU: city id = 2070698"
"Record 753 is found. | Pranti, ID: city id = 8060993"
"Record 754 is found. | La Barra, UY: city id = 3442163"
"Record 755 is found. | Wattening, AU: city id = 2058868"
"Record 756 is found. | Bochara, AU: city id = 2175111"
"Record 757 is found. | Rawdon Island, AU: city id = 2152037"
"Record 758 is found. | Karangploso, ID: city id = 1999912"
"Record 759 is found. | Banjarjo, ID: city id = 8074700"
"Record 760 is found. | Dajanpura, ID: city id = 7084634"
"Record 761 is found. | Pasirbungur, ID: city id = 7753776"
"Record 762 is found. | Itaberá, BR: city id = 3460967"
"Record 763 is found. | Seven Mile Beach, AU: city id = 6621356"
"Record 764 is found. | Salgadinho, BR: city id = 3389930"
"Record 765 is found. | Denman, AU: city id = 2169056"
"Record 766 is found. | Perumahan Kopi, ID: city id = 7761502"
"Record 767 is found. | Cássia, BR: city id = 3466752"
"Record 768 is found. | Sindangsari, ID: city id = 8052551"
"Record 769 is found. | Malanje Province, AO: city id = 2239858"
"Record 770 is found. | Yarpturk, AU: city id = 2142523"
"Record 771 is found. | Karanganyar, ID: city id = 1641320"
"Record 772 is found. | Villamontes, BO: city id = 3901547"
"Record 773 is found. | Barra do Piraí, BR: city id = 3470691"
"Record 774 is found. | Ngasem, ID: city id = 1965408"
"Record 775 is found. | Santa Inês, BR: city id = 3389609"
"Record 776 is found. | Tawui, ID: city id = 7389150"
"Record 777 is found. | Goonengerry, AU: city id = 2164965"
"Record 778 is found. | Buln Buln East, AU: city id = 2173355"
"Record 779 is found. | Manoel Viana, BR: city id = 3457883"
"Record 780 is found. | Bolang, ID: city id = 1648329"
"Record 781 is found. | Beganjing, ID: city id = 8067895"
"Record 782 is found. | Le Quatorzième, RE: city id = 935613"
"Record 783 is found. | Bonang, AU: city id = 2174954"
"Record 784 is found. | Lasem, ID: city id = 1638352"
"Record 785 is found. | Porto Seguro, BR: city id = 3452640"
"Record 786 is found. | Sekararum, ID: city id = 8061008"
"Record 787 is found. | Lilyfield, AU: city id = 2207762"
"Record 788 is found. | San José, PE: city id = 3692482"
"Record 789 is found. | Melo, ID: city id = 7378620"
"Record 790 is found. | Gogosan, ID: city id = 7350549"
"Record 791 is found. | Narromine, AU: city id = 7839757"
"Record 792 is found. | Mvurwi, ZW: city id = 884798"
"Record 793 is found. | Waddamana, AU: city id = 2145129"
"Record 794 is found. | Kavieng, PG: city id = 2094342"
"Record 795 is found. | Waggrakine, AU: city id = 2059372"
"Record 796 is found. | Lane Cove, AU: city id = 7839743"
"Record 797 is found. | Central Highlands, AU: city id = 7839354"
"Record 798 is found. | Senador Pompeu, BR: city id = 3387926"
"Record 799 is found. | Mosoc Cancha, PE: city id = 3954288"
"Record 800 is found. | Nerópolis, BR: city id = 3456322"
